"BodyPart","InjuryID","Name","Number","Opponent","PlayerID","Position","Practice","PracticeDescription","Season","SeasonType","Status","Team","Updated","Week"
"Ankle",9443,"Mistral Raymond",41,"BYE",13271,"S",null,null,2012,1,"Probable","MIN","/Date(1374114512543-0400)/",11
"Knee",9444,"Jamarca Sanford",33,"BYE",9095,"S",null,null,2012,1,"Probable","MIN","/Date(1374114512543-0400)/",11
"Calf",9445,"Jerome Simpson",81,"BYE",7857,"WR",null,null,2012,1,"Probable","MIN","/Date(1374114512543-0400)/",11
"Knee",9446,"Antoine Winfield",26,"BYE",3346,"CB",null,null,2012,1,"Probable","MIN","/Date(1374114512543-0400)/",11
"Concussion",9447,"Kyle Arrington",24,"IND",10091,"CB",null,null,2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Knee",9448,"Brandon Bolden",38,"IND",13741,"RB",null,null,2012,1,null,"NE","/Date(1374114512543-0400)/",11
"Elbow",9449,"Ron Brace",97,"IND",11671,"DT","Limited","Limited Participation in Practice",2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Shoulder",9450,"Patrick Chung",25,"IND",8353,"S","Limited","Limited Participation in Practice",2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Hand",9451,"Julian Edelman",11,"IND",8355,"WR","Limited","Limited Participation in Practice",2012,1,"Probable","NE","/Date(1374114512543-0400)/",11
"Hip",9452,"Steve Gregory",28,"IND",5237,"S","Limited","Limited Participation in Practice",2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Hip",9453,"Rob Gronkowski",87,"IND",10974,"TE","Limited","Limited Participation in Practice",2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Ankle",9454,"Aaron Hernandez",81,"IND",10975,"TE","Limited","Limited Participation in Practice",2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Hamstring",9455,"Donta Hightower",54,"IND",13748,"LB","Limited","Limited Participation in Practice",2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Knee",9456,"Brandon Lloyd",85,"IND",8694,"WR","Limited","Limited Participation in Practice",2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Knee",9457,"Kyle Love",74,"IND",10977,"DT","Limited","Limited Participation in Practice",2012,1,"Probable","NE","/Date(1374114512543-0400)/",11
"Ankle",9458,"Logan Mankins",70,"IND",7437,"G","None","Did Not Participate In Practice",2012,1,"Doubtful","NE","/Date(1374114512543-0400)/",11
"Elbow",9459,"Jerod Mayo",51,"IND",761,"LB","Limited","Limited Participation in Practice",2012,1,"Probable","NE","/Date(1374114512543-0400)/",11
"Shoulder",9460,"Nick McDonald",65,"IND",11394,"C","Limited","Limited Participation in Practice",2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Hamstring",9461,"Trevor Scott",99,"IND",1171,"DE","Limited","Limited Participation in Practice",2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Knee",9462,"Brandon Spikes",55,"IND",10985,"LB","Limited","Limited Participation in Practice",2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Suspension",9463,"Aqib Talib",31,"IND",4701,"DB",null,null,2012,1,null,"NE","/Date(1374114512543-0400)/",11
"Back",9464,"Sebastian Vollmer",76,"IND",8375,"T","Limited","Limited Participation in Practice",2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Ankle",9465,"Wes Welker",83,"IND",4631,"WR","Limited","Limited Participation in Practice",2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Foot",9466,"Tracy White",58,"IND",12232,"LB","Limited","Limited Participation in Practice",2012,1,"Questionable","NE","/Date(1374114512543-0400)/",11
"Ankle",9467,"Junior Galette",93,"OAK",12241,"DE","None","Did Not Participate In Practice",2012,1,"Out","NO","/Date(1374114512543-0400)/",11
"Shoulder",9468,"Courtney Roby",15,"OAK",5013,"WR","Full","Full Participation in Practice",2012,1,"Probable","NO","/Date(1374114512543-0400)/",11
"Hand",9469,"Darren Sproles",43,"OAK",6198,"RB","Full","Full Participation in Practice",2012,1,"Questionable","NO","/Date(1374114512543-0400)/",11
"Knee",9470,"Markus Kuhn",78,"BYE",14235,"DL",null,null,2012,1,null,"NYG","/Date(1374114512543-0400)/",11
"Ankle, elbow",9471,"David Baas",64,"BYE",4821,"C",null,null,2012,1,"Probable","NYG","/Date(1374114512543-0400)/",11
"Hamstring",9472,"Chase Blackburn",93,"BYE",2261,"LB",null,null,2012,1,"Probable","NYG","/Date(1374114512543-0400)/",11
"Neck",9473,"Ahmad Bradshaw",44,"BYE",2220,"RB",null,null,2012,1,null,"NYG","/Date(1374114512543-0400)/",11
"Shoulder",9474,"Andre Brown",35,"BYE",12536,"RB",null,null,2012,1,"Probable","NYG","/Date(1374114512543-0400)/",11
"Groin",9475,"Chris Canty",99,"BYE",8872,"DT",null,null,2012,1,"Probable","NYG","/Date(1374114512543-0400)/",11
"Ankle",9476,"Domenik Hixon",87,"BYE",1854,"WR",null,null,2012,1,null,"NYG","/Date(1374114512543-0400)/",11
"Knee",9477,"Hakeem Nicks",88,"BYE",9739,"WR",null,null,2012,1,"Probable","NYG","/Date(1374114512543-0400)/",11
"Ankle",9478,"Bear Pascoe",86,"BYE",10291,"TE",null,null,2012,1,"Probable","NYG","/Date(1374114512543-0400)/",11
"Knee",9479,"Kenny Phillips",21,"BYE",880,"DB",null,null,2012,1,null,"NYG","/Date(1374114512543-0400)/",11
"Calf",9480,"Keith Rivers",55,"BYE",3753,"LB",null,null,2012,1,null,"NYG","/Date(1374114512543-0400)/",11
"Ankle",9481,"Tyler Sash",39,"BYE",13149,"DB",null,null,2012,1,null,"NYG","/Date(1374114512543-0400)/",11
"Ankle",9482,"Chris Snee",76,"BYE",3975,"G",null,null,2012,1,"Questionable","NYG","/Date(1374114512543-0400)/",11
"Knee",9483,"Jacquian Williams",57,"BYE",13154,"LB",null,null,2012,1,null,"NYG","/Date(1374114512543-0400)/",11
"Wrist",9484,"Jeff Cumberland",86,"STL",10992,"TE","Full","Full Participation in Practice",2012,1,"Probable","NYJ","/Date(1374114512543-0400)/",11
"Finger",9485,"Mike Devito",70,"STL",5748,"DT","Full","Full Participation in Practice",2012,1,"Probable","NYJ","/Date(1374114512543-0400)/",11
"Knee",9486,"Kenrick Ellis",93,"STL",12792,"DT","Full","Full Participation in Practice",2012,1,"Probable","NYJ","/Date(1374114512543-0400)/",11
"Thumb",9488,"Damon Harrison",71,"STL",13816,"DT","Full","Full Participation in Practice",2012,1,"Probable","NYJ","/Date(1374114512543-0400)/",11
"Heel",9489,"Jeremy Kerley",11,"STL",12794,"WR","None","Did Not Participate In Practice",2012,1,"Questionable","NYJ","/Date(1374114512543-0400)/",11
"Heel",9490,"LaRon Landry",30,"STL",6259,"S","Full","Full Participation in Practice",2012,1,"Probable","NYJ","/Date(1374114512543-0400)/",11
"Ankle",9491,"Nick Mangold",74,"STL",2074,"C","Full","Full Participation in Practice",2012,1,"Probable","NYJ","/Date(1374114512543-0400)/",11
"Ankle",9492,"Joe McKnight",25,"STL",10999,"RB","Limited","Limited Participation in Practice",2012,1,"Questionable","NYJ","/Date(1374114512543-0400)/",11
"Hip",9493,"Brandon Moore",65,"STL",2096,"G","Full","Full Participation in Practice",2012,1,"Probable","NYJ","/Date(1374114512543-0400)/",11
"Shoulder",9494,"Calvin Pace",97,"STL",2933,"LB","None","Did Not Participate In Practice",2012,1,"Probable","NYJ","/Date(1374114512543-0400)/",11
"Back",9495,"Sione Pouha",91,"STL",548,"DT","Limited","Limited Participation in Practice",2012,1,"Questionable","NYJ","/Date(1374114512543-0400)/",11
"Concussion",9496,"Bilal Powell",29,"STL",12800,"RB","Limited","Limited Participation in Practice",2012,1,"Questionable","NYJ","/Date(1374114512543-0400)/",11
"Back",9497,"Mark Sanchez",6,"STL",8415,"QB","Full","Full Participation in Practice",2012,1,"Probable","NYJ","/Date(1374114512543-0400)/",11
"Toe",9498,"Bart Scott",57,"STL",8416,"LB","Limited","Limited Participation in Practice",2012,1,"Questionable","NYJ","/Date(1374114512543-0400)/",11
"Knee",9499,"Matt Slauson",68,"STL",8419,"G","Full","Full Participation in Practice",2012,1,"Probable","NYJ","/Date(1374114512543-0400)/",11
"Knee",9500,"Eric Smith",33,"STL",4824,"S","Full","Full Participation in Practice",2012,1,"Probable","NYJ","/Date(1374114512543-0400)/",11
"Neck",9501,"Tyvon Branch",33,"NO",1590,"S","Limited","Limited Participation in Practice",2012,1,"Questionable","OAK","/Date(1374114512543-0400)/",11
"Knee",9502,"Travis Goethel",50,"NO",12252,"LB",null,null,2012,1,null,"OAK","/Date(1374114512543-0400)/",11
"Groin",9503,"Khalif Barnes",69,"NO",9826,"T","Full","Full Participation in Practice",2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Cardiac",9504,"Desmond Bryant",90,"NO",9827,"DT",null,null,2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Elbow",9505,"Miles Burris",56,"NO",14092,"LB",null,null,2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Shoulder",9506,"Keenan Clayton",57,"NO",12259,"LB",null,null,2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Thumb",9507,"Coye Francies",31,"NO",12615,"CB",null,null,2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Concussion",9508,"Matt Giordano",27,"NO",12376,"S","Full","Full Participation in Practice",2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Ankle",9509,"Mike Goodson",25,"NO",9154,"RB","None","Did Not Participate In Practice",2012,1,"Out","OAK","/Date(1374114512543-0400)/",11
"Hamstring",9510,"Richard Gordon",82,"NO",13059,"TE","Full","Full Participation in Practice",2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Left Groin",9511,"Sebastian Janikowski",11,"NO",3253,"K","Limited","Limited Participation in Practice",2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Ankle",9512,"Darren McFadden",20,"NO",8066,"RB","None","Did Not Participate In Practice",2012,1,"Out","OAK","/Date(1374114512543-0400)/",11
"Finger",9513,"Mike Mitchell",34,"NO",8776,"S",null,null,2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Shoulder",9514,"Brandon Myers",83,"NO",8778,"TE","Full","Full Participation in Practice",2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Hamstring",9515,"Marcel Reece",45,"NO",3382,"RB","Full","Full Participation in Practice",2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Knee",9516,"Richard Seymour",92,"NO",9824,"DT","None","Did Not Participate In Practice",2012,1,"Out","OAK","/Date(1374114512543-0400)/",11
"Shoulder",9517,"Matt Shaughnessy",77,"NO",8788,"DE",null,null,2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Knee",9518,"Willie Smith",79,"NO",13174,"T",null,null,2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Shoulder",9519,"David Tollefson",0,"NO",7026,"DE",null,null,2012,1,"Probable","OAK","/Date(1374114512543-0400)/",11
"Back",9520,"Jeremy Maclin",18,"WAS",8914,"WR","Full","Full Participation in Practice",2012,1,"Probable","PHI","/Date(1374114512543-0400)/",11
"Hamstring",9521,"Nate Allen",29,"WAS",11308,"S",null,null,2012,1,"Probable","PHI","/Date(1374114512543-0400)/",11
"Hamstring",9522,"Jason Avant",81,"WAS",1986,"WR","Out","Out (Definitely Will Not Play)",2012,1,"Out","PHI","/Date(1374114512543-0400)/",11
"Toe",9523,"Brandon Boykin",22,"WAS",13718,"CB",null,null,2012,1,"Probable","PHI","/Date(1374114512543-0400)/",11
"Hamstring",9524,"Mardy Gilyard",19,"WAS",11533,"WR","None","Did Not Participate In Practice",2012,1,"Out","PHI","/Date(1374114512543-0400)/",11
"Thumb",9525,"Akeem Jordan",56,"WAS",2715,"LB","Full","Full Participation in Practice",2012,1,"Probable","PHI","/Date(1374114512543-0400)/",11
"Knee",9526,"Evan Mathis",69,"WAS",6515,"G",null,null,2012,1,"Probable","PHI","/Date(1374114512543-0400)/",11
"Concussion",9527,"LeSean McCoy",25,"WAS",11932,"RB",null,null,2012,1,null,"PHI","/Date(1374114512543-0400)/",11
"Toe",9528,"Chris Polk",32,"WAS",13735,"RB","Out","Out (Definitely Will Not Play)",2012,1,"Out","PHI","/Date(1374114512543-0400)/",11
"Foot",9529,"David Sims",21,"WAS",13151,"S",null,null,2012,1,"Probable","PHI","/Date(1374114512543-0400)/",11
"Concussion",9530,"Michael Vick",7,"WAS",9447,"QB","None","Did Not Participate In Practice",2012,1,"Out","PHI","/Date(1374114512543-0400)/",11
"Concussion",9531,"Ryan Clark",25,"BAL",7035,"S","Full","Full Participation in Practice",2012,1,"Probable","PIT","/Date(1374114512543-0400)/",11
"Ankle",9532,"Antonio Brown",84,"BAL",11056,"WR","None","Did Not Participate In Practice",2012,1,"Out","PIT","/Date(1374114512543-0400)/",11
"--",9533,"Chris Carter",54,"BAL",12891,"LB","None","Did Not Participate In Practice",2012,1,"--","PIT","/Date(1374114512543-0400)/",11
"Quadriceps",9534,"Jonathan Dwyer",27,"BAL",12262,"RB",null,null,2012,1,"Probable","PIT","/Date(1374114512543-0400)/",11
"Achilles",9535,"Rashard Mendenhall",34,"BAL",3931,"RB","Full","Full Participation in Practice",2012,1,"Probable","PIT","/Date(1374114512543-0400)/",11
"Calf",9536,"Troy Polamalu",43,"BAL",6344,"S","None","Did Not Participate In Practice",2012,1,"Out","PIT","/Date(1374114512543-0400)/",11
"Rib",9537,"Chris Rainey",22,"BAL",14621,"RB",null,null,2012,1,"Probable","PIT","/Date(1374114512543-0400)/",11
"Right Shoulder",9538,"Ben Roethlisberger",7,"BAL",3807,"QB","None","Did Not Participate In Practice",2012,1,"Out","PIT","/Date(1374114512543-0400)/",11
"Left ankle",9539,"Shaun Suisham",6,"BAL",12508,"K",null,null,2012,1,"Probable","PIT","/Date(1374114512543-0400)/",11
"Hamstring",9540,"Stevenson Sylvester",55,"BAL",12264,"LB","Limited","Limited Participation in Practice",2012,1,"Questionable","PIT","/Date(1374114512543-0400)/",11
"Hamstring",9541,"Antwan Barnes",98,"DEN",12385,"LB","Full","Full Participation in Practice",2012,1,"Probable","SD","/Date(1374114512543-0400)/",11
"Quadricep",9542,"Atari Bigby",26,"DEN",8102,"S","Limited","Limited Participation in Practice",2012,1,"Probable","SD","/Date(1374114512543-0400)/",11
"Knee",9543,"Chris Carr",22,"DEN",9790,"CB","Full","Full Participation in Practice",2012,1,"Probable","SD","/Date(1374114512543-0400)/",11
"Groin",9544,"Jared Gaither",78,"DEN",7254,"T","None","Did Not Participate In Practice",2012,1,"Doubtful","SD","/Date(1374114512543-0400)/",11
"Hamstring",9545,"Corey Liuget",94,"DEN",13091,"DE",null,null,2012,1,"Questionable","SD","/Date(1374114512543-0400)/",11
"Hamstring",9546,"Robert Meachem",12,"DEN",5741,"WR",null,null,2012,1,"Probable","SD","/Date(1374114512543-0400)/",11
"Finger",9547,"Shaun Phillips",95,"DEN",725,"LB",null,null,2012,1,"Probable","SD","/Date(1374114512543-0400)/",11
"Hamstring ",9548,"Eddie Royal",11,"DEN",7389,"WR",null,null,2012,1,null,"SD","/Date(1374114512543-0400)/",11
"Abdominal",9549,"Demorrio Williams",58,"DEN",220,"LB",null,null,2012,1,"Questionable","SD","/Date(1374114512543-0400)/",11
"Ankle",9550,"Doug Baldwin",89,"BYE",13460,"WR",null,null,2012,1,"Probable","SEA","/Date(1374114512543-0400)/",11
"Foot",9551,"Red Bryant",79,"BYE",678,"DE",null,null,2012,1,"Probable","SEA","/Date(1374114512543-0400)/",11
"Quadriceps",9552,"Kam Chancellor",31,"BYE",11598,"S",null,null,2012,1,"Probable","SEA","/Date(1374114512543-0400)/",11
"Knee",9553,"Braylon Edwards",17,"BYE",3816,"WR",null,null,2012,1,"Probable","SEA","/Date(1374114512543-0400)/",11
"Ankle",9554,"Jason Jones",90,"BYE",322,"DE",null,null,2012,1,"Probable","SEA","/Date(1374114512543-0400)/",11
"Back, wrist",9555,"Marshawn Lynch",24,"BYE",12386,"RB",null,null,2012,1,"Probable","SEA","/Date(1374114512543-0400)/",11
"Groin",9556,"Clinton McDonald",69,"BYE",12460,"DL",null,null,2012,1,null,"SEA","/Date(1374114512543-0400)/",11
"Knee",9557,"John Moffitt",74,"BYE",13473,"G",null,null,2012,1,"Probable","SEA","/Date(1374114512543-0400)/",11
"Oblique",9558,"Greg Scruggs",98,"BYE",14527,"DL",null,null,2012,1,null,"SEA","/Date(1374114512543-0400)/",11
"Illness",9559,"Richard Sherman",25,"BYE",13479,"CB",null,null,2012,1,"Probable","SEA","/Date(1374114512543-0400)/",11
"Finger",9560,"Max Unger",60,"BYE",9392,"C",null,null,2012,1,"Probable","SEA","/Date(1374114512543-0400)/",11
"Concussion",9561,"K.J. Wright",50,"BYE",13484,"LB",null,null,2012,1,null,"SEA","/Date(1374114512543-0400)/",11
"Concussion",9562,"Alex Smith",11,"CHI",6739,"QB","Limited","Limited Participation in Practice",2012,1,"Questionable","SF","/Date(1374114512543-0400)/",11
"Illness",9563,"Michael Crabtree",15,"CHI",9331,"WR",null,null,2012,1,"Probable","SF","/Date(1374114512543-0400)/",11
"Elbow",9564,"Tavares Gooden",56,"CHI",7780,"LB","Full","Full Participation in Practice",2012,1,"Probable","SF","/Date(1374114512543-0400)/",11
"Ribs",9565,"Frank Gore",21,"CHI",5820,"RB","Full","Full Participation in Practice",2012,1,"Probable","SF","/Date(1374114512543-0400)/",11
"Concussion",9566,"Daniel Kilgore",67,"CHI",13444,"G",null,null,2012,1,"Probable","SF","/Date(1374114512543-0400)/",11
"Hand",9567,"Andy Lee",4,"CHI",3100,"P",null,null,2012,1,"Probable","SF","/Date(1374114512543-0400)/",11
"Shoulder",9568,"Mario Manningham",82,"CHI",1904,"WR","Full","Full Participation in Practice",2012,1,"Probable","SF","/Date(1374114512543-0400)/",11
"Wrist",9569,"Will Tukuafu",48,"CHI",12649,"DT","Full","Full Participation in Practice",2012,1,"Probable","SF","/Date(1374114512543-0400)/",11
"Shoulder",9570,"Patrick Willis",52,"CHI",511,"LB","Full","Full Participation in Practice",2012,1,"Probable","SF","/Date(1374114512543-0400)/",11
"Shoulder",9571,"Danny Amendola",16,"NYJ",9906,"WR",null,null,2012,1,"Questionable","STL","/Date(1374114512543-0400)/",11
"Illness",9572,"Justin Cole",52,"NYJ",11208,"LB",null,null,2012,1,"Probable","STL","/Date(1374114512543-0400)/",11
"Thigh",9573,"Mario Haggan",51,"NYJ",3192,"LB","None","Did Not Participate In Practice",2012,1,"Questionable","STL","/Date(1374114512543-0400)/",11
"Foot",9574,"Kellen Heard",96,"NYJ",12578,"DT",null,null,2012,1,"Questionable","STL","/Date(1374114512543-0400)/",11
"Back",9575,"Wayne Hunter",72,"NYJ",4452,"T",null,null,2012,1,"Questionable","STL","/Date(1374114512543-0400)/",11
"Not injury related",9576,"Kendall Langford",98,"NYJ",2158,"DT",null,null,2012,1,"Probable","STL","/Date(1374114512543-0400)/",11
"Head",9577,"Barry Richardson",79,"NYJ",7429,"T",null,null,2012,1,"Probable","STL","/Date(1374114512543-0400)/",11
"Knee",9578,"Rodger Saffold",76,"NYJ",11545,"T",null,null,2012,1,"Questionable","STL","/Date(1374114512543-0400)/",11
"Knee",9579,"Eugene Sims",92,"NYJ",11547,"DE","Limited","Limited Participation in Practice",2012,1,"Questionable","STL","/Date(1374114512543-0400)/",11
"Knee",9580,"Darian Stewart",20,"NYJ",11548,"S","Limited","Limited Participation in Practice",2012,1,"Questionable","STL","/Date(1374114512543-0400)/",11
"Shoulder",9581,"Arrelious Benn",17,"CAR",11501,"WR","Full","Full Participation in Practice",2012,1,"Probable","TB","/Date(1374114512543-0400)/",11
"Shoulder",9582,"Michael Bennett",71,"CAR",9994,"DE","Full","Full Participation in Practice",2012,1,"Probable","TB","/Date(1374114512543-0400)/",11
"Head",9583,"Quincy Black",58,"CAR",3031,"LB",null,null,2012,1,null,"TB","/Date(1374114512543-0400)/",11
"Hamstring",9584,"Cody Grimm",35,"CAR",11507,"S","Full","Full Participation in Practice",2012,1,"Probable","TB","/Date(1374114512543-0400)/",11
"Shoulder",9585,"Luke Stocker",88,"CAR",13370,"TE",null,null,2012,1,"Probable","TB","/Date(1374114512543-0400)/",11
"Forearm",9586,"Mike Williams",19,"CAR",12412,"WR",null,null,2012,1,"Probable","TB","/Date(1374114512543-0400)/",11
"Achilles",9587,"Eric Wright",21,"CAR",11757,"CB","Full","Full Participation in Practice",2012,1,"Probable","TB","/Date(1374114512543-0400)/",11
"Knee",9588,"Xavier Adibi",58,"BYE",824,"LB",null,null,2012,1,null,"TEN","/Date(1374114512543-0400)/",11
"Ankle",9589,"Al Afalava",38,"BYE",12545,"DB",null,null,2012,1,null,"TEN","/Date(1374114512543-0400)/",11
"Ribs",9590,"Patrick Bailey",57,"BYE",12303,"LB",null,null,2012,1,"Questionable","TEN","/Date(1374114512543-0400)/",11
"Knee",9591,"Kenny Britt",18,"BYE",8532,"WR",null,null,2012,1,"Probable","TEN","/Date(1374114512543-0400)/",11
"Ankle",9592,"Tommie Campbell",37,"BYE",12911,"CB",null,null,2012,1,"Questionable","TEN","/Date(1374114512543-0400)/",11
"Left shoulder",9593,"Jake Locker",10,"BYE",12925,"QB",null,null,2012,1,"Probable","TEN","/Date(1374114512543-0400)/",11
